"mod_id","id","sex","Country_fatefile","territory","Revir_Vinter","Autumn","Spring","Fate","confirmed.illegal","Radio.collar","Comment","geometry","NAME_1","NAME_2","KommunerNamn","SLU.ID","ruggedness_mean","average_gravel_km","average_paved_km","artificial_area_total","pop_mean","mean_snow","hunt_afo","hunt_county2","Fi","number_neighbour_terr","bear_density_BZtiff","mean_fi","max_fi","wolfLKill_cumall","wolfLKill_last5y","wolfLKill_n","NoAffectedSheep_cumall","NoAffectedSheep_last5y","NoAffectedSheep","sheepAttacks_n","AttackDogs_cumall","AttackDogs_last5y","AttackDogs_n","IndividualIncome","income_prop","year_average","first_yeardet","last_yeardet","years_firstdet","time_start","time_end","Fate_binary","ruggedness_mean_sc","average_gravel_km_sc","average_paved_km_sc","artificial_area_total_sc","pop_mean_sc","mean_snow_sc","hunt_afo_sc","hunt_county2_sc","bear_density_BZtiff_sc","Fi_sc","mean_fi_sc","max_fi_sc","IndividualIncome_sc","income_prop_sc"
530,"G15-16","M","S","Tunturi","Tunturi_1617",2016,2017,"illegal",NA,0,NA,list(),"Dalarna","Orsa","orsa","G15-16",0.146,1.03,0.16,0.00213,4.85,79.8606060606061,1.8,2.2,NA,1,0.00262679,NA,NA,1,0,0,109,9,0,0,12,1,0,259672,0.885947664210263,293100.834834835,2015,2016,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,"M-00-06","M","S","Tyngsjö","Tyngsjö_0001",2000,2001,NA,NA,1,NA,list(),"Dalarna","Malung","hagfors","M-00-06",0.31,0.88,0.22,0,5.16,73.6349126344086,NA,4.6,0.1875,0,3.84e-06,0.15625,0.1875,0,0,0,16,1,1,1,1,1,0,204785,0.929121677806696,220407.084337349,2000,2002,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,"M-00-06","M","S","Tyngsjö","Tyngsjö_0102",2001,2002,NA,NA,1,NA,c(12.8516333637327, 61.0532600586027),"Dalarna","Malung","hagfors","M-00-06",0.32,0.91,0.21,0,5.575,77.1262626262626,NA,4.7,0.1875,0,3.64e-05,0.15625,0.1875,0,0,0,16,1,0,0,2,2,1,207822,0.927751560971704,224006.090361446,2000,2002,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,"M-00-06","M","S","Tyngsjö","Tyngsjö_0203",2002,2003,"illegal",1,1,NA,list(),"Dalarna","Malung","hagfors","M-00-06",0.32,0.91,0.21,0,5.5,78.6606060606061,NA,4.5,0.1875,0,2.24e-05,0.15625,0.1875,0,0,0,18,3,2,1,2,2,0,215027,0.937112056741747,229457.084084084,2000,2002,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,"G315-17","M","S","Tönsen","Tönsen_1920",2019,2020,NA,NA,0,NA,list(),"Gävleborg","Bollnäs",NA,"G315-17",0.213,1.26,0.23,0.00027,18.4,86.7083333333333,2.4,2.6,0.169002,3,0.00283866,0.147001,0.169002,10,6,0,68,11,11,2,13,4,0,271552,0.893608209373481,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,"M-02-03","F","S","Ulriksberg 1","Ulriksberg_0102",2001,2002,NA,NA,1,NA,list(),"Dalarna","Ludvika","ludvika","M-02-03",0.319,1.06,0.29,0.00085,10.6,77.0104166666667,NA,4,0.125,0,3.82e-05,0.15625,0.1875,0,0,0,11,11,1,1,1,0,0,221428,0.988490980949286,224006.090361446,2001,2002,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,"M-02-03","F","S","Ulriksberg 1","Ulriksberg_0203",2002,2003,"illegal",1,1,"Male in Ulriksberg 1 and 2 (M-98-04) is found under Grangärde",list(),"Dalarna","Ludvika","ludvika","M-02-03",0.305,1.1,0.29,0.00302,10.475,79.3212121212121,NA,3.8,0.125,0,1e-07,0.15625,0.1875,0,0,0,11,11,0,0,1,0,0,226079,0.985277926381884,229457.084084084,2001,2002,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,"G4-07","M","S","Ulriksberg 3","Ulriksberg_0910",2009,2010,NA,NA,0,NA,list(),"Orebro","Hällefors","hällefors","G4-07",0.29,1.24,0.3,0.00118,10.025,82.4656084656085,NA,2.9,0.296875,1,2.96e-05,0.2678225,0.296875,0,0,0,2,1,0,0,3,2,0,234289,0.90502752293578,258875,2009,2010,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,"G4-07","M","S","Ulriksberg 3","Ulriksberg_1011",2010,2011,"illegal",NA,0,NA,list(),"Orebro","Hällefors","hällefors","G4-07",0.28,1.3,0.32,0.00248,11.3,81.640625,NA,3.2,0.296875,4,5.77e-05,0.2678225,0.296875,2,2,2,2,1,0,0,3,2,0,231600,0.899791842021703,257392.864864865,2009,2010,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,"G48-12","F","S","Ulriksberg 4","Ulriksberg_1112",2011,2012,"illegal",NA,0,NA,list(),"Orebro","Hällefors","hällefors","G48-12",0.248,1.39,0.31,0.00125,12.35,81.6822916666667,NA,3.5,0.284912,4,3.87e-05,0.2923585,0.299805,2,2,0,2,1,0,0,3,2,0,227528,0.881252448421861,258187.084084084,2011,2011,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,"G236-17","F","N","Ulvåa","Ulvåa_1920",2019,2020,NA,NA,0,NA,list(),"Hedmark","Elverum",NA,"G236-17",0.171,1.18,0.24,0,6.883,83.5049019607843,281.1,1.8,0.134041,6,0.00046635,0.179325,0.224609,3,1,1,0,0,0,0,0,0,0,433800,1.42752489845855,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,"M-05-06","M","S","Uttersberg","Uttersberg_0304",2003,2004,NA,NA,1,NA,list(),"Västmanland","Skinnskatteberg","skinnskatteberg","M-05-06",0.242,1.13,0.37,0.00192,21.6,59.8625,NA,3.7,0.296875,0,1e-08,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,225359,0.965825329849777,233333.081081081,2003,2008,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"M-05-06","M","S","Uttersberg","Uttersberg_0405",2004,2005,NA,NA,1,NA,list(),"Västmanland","Köping","köping","M-05-06",0.238,1.13,0.37,0.00192,26.425,76.140625,NA,3.5,0.296875,0,0,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,239282,1.00413267476354,238297.195195195,2003,2008,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,"M-05-06","M","S","Uttersberg","Uttersberg_0506",2005,2006,NA,NA,1,NA,list(),"Västmanland","Köping","köping","M-05-06",0.237,1.13,0.38,0.00192,26.375,81.265625,NA,3.2,0.296875,0,0,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,242675,0.997269339589426,243339.477477477,2003,2008,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1634,"M-05-06","M","S","Uttersberg","Uttersberg_0607",2006,2007,NA,NA,1,NA,list(),"Västmanland","Köping","köping","M-05-06",0.235,1.13,0.38,0.00084,26.35,75.703125,NA,2.9,0.296875,0,5.13e-06,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,243414,0.987395793338611,246521.204204204,2003,2008,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,"M-05-06","M","S","Uttersberg","Uttersberg_0708",2007,2008,NA,NA,1,NA,list(),"Västmanland","Köping","köping","M-05-06",0.235,1.12,0.37,0.00029,26.325,65.5572916666667,NA,2.3,0.296875,1,0,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,248442,0.988661613239831,251291.237237237,2003,2008,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,"M-05-06","M","S","Uttersberg","Uttersberg_0809",2008,2009,"censored",NA,1,NA,list(),"Västmanland","Köping","köping","M-05-06",0.234,1.13,0.37,0.00064,26.25,52.09375,NA,2.2,0.296875,1,1.32e-06,0.283203,0.296875,0,0,0,0,0,0,0,0,0,0,249733,0.982210865816989,254255.993993994,2003,2008,5,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,"G157-14","F","N","Varåa 1","Varåa_1516",2015,2016,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G157-14",0.176,1.06,0.34,0,6.843,83.1813725490196,505.1,2,0.224609,5,0.00048106,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,348100,1.21570694722436,286335.453453453,2015,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,"G157-14","F","N","Varåa 1","Varåa_1617",2016,2017,"illegal",NA,0,NA,list(),"Hedmark","Trysil","trysil","G157-14",0.173,1.12,0.26,0.00061,6.001,79.9636363636364,330.8,1.8,0.224609,3,0.00035554,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,356100,1.21494024471362,293100.834834835,2015,2016,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,"G154-15","M","N","Varåa 2","Varåa_1718",2017,2018,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G154-15",0.172,1.15,0.33,0,6.007,86.3585858585859,405.1,1.8,0.22917,4,0.00043179,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,377400,1.26798127187559,297638.465465465,2017,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"G154-15","M","N","Varåa 2","Varåa_1819",2018,2019,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G154-15",0.172,1.13,0.35,0,5.976,83.9343434343434,418.9,1.9,0.22917,2,0.00060001,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,390500,1.29653649627624,301187.048048048,2017,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,"G154-15","M","N","Varåa 2","Varåa_1920",2019,2020,NA,NA,0,NA,list(),"Hedmark","Trysil",NA,"G154-15",0.172,1.15,0.34,0,5.997,85.359375,422.9,2,0.22917,4,0.00087007,0.233593,0.238016,2,2,2,0,0,0,0,0,0,0,403800,1.32880256799807,303882.615615616,2017,2019,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,"G16-09","M","N","VaråaHöljes  1","Varåa-Höljes_0910",2009,2010,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G16-09",0.172,1.07,0.28,0.00061,5.848,86.6089931573803,NA,3.1,0.269531,1,0.00021347,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,280500,1.08353452438436,258875,2009,2009,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,"G16-10","F","N","VaråaHöljes  2","Varåa-Höljes_1011",2010,2011,"illegal",NA,0,NA,list(),"Hedmark","Trysil","trysil","G16-10",0.171,1.11,0.31,0,5.873,83.09375,NA,3.2,0,3,0.00045356,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,288300,1.12007766863064,257392.864864865,2010,2010,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"G319-17","M","S","Venabäcken","Venabäcken_1819",2018,2019,NA,NA,0,NA,list(),"Västmanland","Surahammar","köping","G319-17",0.216,1.3,0.43,0.00406,66.74,81.65625,1.3,1.9,0.222382,3,1.13e-06,0.2289605,0.235539,3,3,3,32,26,0,0,4,1,0,287007,0.952919462706159,301187.048048048,2018,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,"G319-17","M","S","Venabäcken","Venabäcken_1920",2019,2020,"illegal",NA,0,NA,list(),"Västmanland","Skinnskatteberg",NA,"G319-17",0.222,1.28,0.42,0.00449,67.32,60.3888888888889,2,2,0.222382,4,1.1e-05,0.2289605,0.235539,1,1,0,57,4,4,1,4,1,0,269451,0.886694355496898,303882.615615616,2018,2019,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"G147-15","F","S","Vidaln 1","Vidaln_1718",2017,2018,NA,NA,0,NA,c(15.7349008937808, 59.4404396800716),"Västmanland","Arboga","arboga","G147-15",0.209,1.45,0.52,0.00857,43.633,55.2760416666667,1.9,2.2,0.319611,2,5.7e-07,0.308487,0.319611,0,0,0,0,0,0,0,1,1,1,274870,0.923502947007005,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"G147-15","F","S","Vidaln 1","Vidaln_1819",2018,2019,NA,NA,0,NA,list(),"Västmanland","Köping","köping","G147-15",0.213,1.38,0.5,0.00782,44.2,76.530303030303,1.4,2,0.319611,2,0,0.308487,0.319611,3,2,2,8,0,0,0,4,3,0,283695,0.941922973908036,301187.048048048,2017,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,"G147-15","F","S","Vidaln 2","Vidaln_1920",2019,2020,NA,NA,0,NA,list(),"Orebro","Lindesberg",NA,"G147-15",0.21,1.43,0.52,0.00632,52,51.765625,2.1,2.1,0.319611,2,1.8e-07,0.2709965,0.319611,6,4,0,68,16,15,2,3,0,0,282049,0.928151152801603,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,"G23-11","F","S","Villingsberg 1","Villingsberg_1112",2011,2012,NA,NA,0,NA,c(14.4743693863434, 59.4799656568693),"Orebro","Karlskoga","karlskoga","G23-11",0.198,1.34,0.53,0.01549,44.12,76.6111111111111,NA,3.5,0.262024,3,0,0.2796935,0.297363,0,0,0,29,0,0,0,2,1,1,250813,0.971438989249816,258187.084084084,2011,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,"G23-11","F","S","Villingsberg 1","Villingsberg_1213",2012,2013,NA,NA,0,NA,list(),"Orebro","Karlskoga","karlskoga","G23-11",0.196,1.32,0.52,0.01521,44.26,57.0637254901961,3.1,3.3,0.262024,3,0,0.2796935,0.297363,0,0,0,29,0,0,0,2,1,0,259658,0.979324474497792,265139.906906907,2011,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,"G23-11","F","S","Villingsberg 1","Villingsberg_1314",2013,2014,"illegal",NA,0,NA,list(),"Orebro","Karlskoga","karlskoga","G23-11",0.199,1.31,0.51,0.01519,38.367,75.453125,2.7,2.9,0.262024,3,9.91e-06,0.2796935,0.297363,0,0,0,29,0,0,0,2,1,0,263756,0.970216217520292,271852.804804805,2011,2013,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,"G60-14","M","S","Villingsberg 3","Villingsberg_1516",2015,2016,"illegal",NA,0,NA,list(),"Orebro","Örebro","örebro","G60-14",0.199,1.27,0.51,0.00799,42,61.1960784313725,2.5,2.4,0.324783,2,0,0.322197,0.324783,1,1,0,100,85,0,0,1,1,0,275849,0.963377034429451,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"G166-14","M","S","Villingsberg 4","Villingsberg_1617",2016,2017,NA,NA,0,NA,list(),"Orebro","Nora","örebro","G166-14",0.203,1.26,0.49,0.01267,39.65,63.54375,2.5,2.4,0.157578,2,0,0.2385945,0.319611,5,5,0,72,38,8,1,7,2,0,275287,0.939222845117882,293100.834834835,2016,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"G166-14","M","S","Villingsberg 4","Villingsberg_1718",2017,2018,NA,NA,0,NA,list(),"Orebro","Örebro","örebro","G166-14",0.208,1.3,0.5,0.01486,40.217,63.2878787878788,2.6,2.3,0.157578,6,0,0.2385945,0.319611,1,0,0,100,37,0,0,1,0,0,286883,0.963863993692329,297638.465465465,2016,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"G166-14","M","S","Villingsberg 4","Villingsberg_1819",2018,2019,NA,NA,0,NA,list(),"Orebro","Nora","nora","G166-14",0.208,1.29,0.48,0.01228,43.74,81.0117669753086,2.4,2.3,0.157578,5,0,0.2385945,0.319611,5,5,0,72,8,0,0,7,2,0,281589,0.934930641357056,301187.048048048,2016,2019,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"G166-14","M","S","Villingsberg 4","Villingsberg_1920",2019,2020,"illegal",NA,0,NA,c(14.9221798259723, 59.6939506868573),"Orebro","Nora",NA,"G166-14",0.208,1.28,0.48,0.01056,44.1,65.4010416666667,2.6,2.3,0.157578,3,0,0.2385945,0.319611,5,5,0,72,8,0,0,8,2,1,284630,0.936644563965553,303882.615615616,2016,2019,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,"G24-12","M","S","Vimyren 1","Vimyren_1415",2014,2015,NA,NA,0,NA,c(13.5171072597438, 13.4142459329614, 60.1046117316642, 60.0736537082706),"Värmland","Hagfors","torsby","G24-12",0.38,1.2,0.29,0.00271,6.533,72.9163306451613,2.2,2.6,0.165527,6,0.00022414,0.2313535,0.29718,3,2,0,22,0,0,0,14,6,3,249049,0.900825843841172,276467.423423423,2014,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"G24-12","M","S","Vimyren 1","Vimyren_1516",2015,2016,NA,NA,0,NA,c(13.043062845678, 12.8947971939656, 60.6235919426597, 60.3628458661674),"Värmland","Torsby","torsby","G24-12",0.372,1.16,0.28,0.00267,6.567,73.6145833333333,1.9,1.9,0.165527,2,0.00013308,0.2313535,0.29718,14,11,10,147,24,0,0,34,16,2,260296,0.909059625207444,286335.453453453,2014,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"G24-12","M","S","Vimyren 1","Vimyren_1617",2016,2017,"illegal",NA,0,NA,c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458),"Värmland","Torsby","torsby","G24-12",0.351,1.11,0.26,0.00172,6.6,76.35625,1.9,1.8,0.165527,3,0.00012525,0.2313535,0.29718,14,10,0,153,29,6,1,36,15,2,264141,0.901194976632687,293100.834834835,2014,2016,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,"G104-11","M","S","Vismen 2","Vismen_1516",2015,2016,"censored",NA,0,"The male continues to go with adult pups in several years in this territory",list(),"Värmland","Kristinehamn","kristinehamn","G104-11",0.184,1.43,0.38,0.00725,24.886,58.4047619047619,1.6,2.1,0,0,0,0.107477,0.214954,1,1,0,88,27,2,1,2,1,0,257246,0.898407783239521,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"G111-17","F","S","Visten","Visten_1819",2018,2019,"illegal",NA,0,NA,list(),"Värmland","Sunne","sunne","G111-17",0.409,1.16,0.38,0.00412,31.517,82.203125,2.4,2.3,0.238016,4,3.99e-05,0.203639,0.238016,8,4,0,45,32,0,0,16,6,0,284696,0.945246489997082,301187.048048048,2018,2018,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,"G6-05","M","S","Voxna 1","Voxna_0405",2004,2005,NA,NA,0,NA,list(),"Dalarna","Rättvik","rättvik","G6-05",0.176,1.12,0.19,0,4.925,78.6302083333333,NA,3.2,0.398438,2,0.00157588,0.292969,0.398438,0,0,0,0,0,0,0,4,4,0,217730,0.913690989193775,238297.195195195,2004,2007,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,"G6-05","M","S","Voxna 1","Voxna_0506",2005,2006,NA,NA,0,NA,c(15.7022879987699, 15.589752434641, 15.8745067639022, 15.9579792290079, 16.0290672419291, 61.3538618954891, 61.411161494275, 61.4786191526726, 61.2793340400759, 61.3124394383431),"Gävleborg","Ovanåker","ovanåker","G6-05",0.176,1.13,0.19,0,4.9,83.1212121212121,NA,2.9,0.398438,0,0.00173258,0.292969,0.398438,0,0,0,40,40,39,4,6,6,5,231406,0.950959550003217,243339.477477477,2004,2007,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,"G6-05","M","S","Voxna 1","Voxna_0607",2006,2007,NA,NA,0,NA,c(15.3784131602033, 15.4985615513377, 15.6025610293887, 15.6511409968985, 15.6680522837716, 61.5300125139993, 61.3544508366238, 61.4569472119189, 61.4920084025135, 61.4884371403247),"Gävleborg","Ovanåker","ovanåker","G6-05",0.176,1.21,0.2,0,5.167,84.2291666666667,NA,2.6,0.398438,2,0.0017698,0.292969,0.398438,0,0,0,40,40,0,0,11,11,5,236868,0.960842296566879,246521.204204204,2004,2007,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,"G6-05","M","S","Voxna 1","Voxna_0708",2007,2008,"censored",NA,0,NA,c(15.6603886631918, 15.8294550043648, 15.9438873251843, 61.5216315012006, 61.4562001461268, 61.0328583087272),"Gävleborg","Ovanåker","ovanåker","G6-05",0.173,1.35,0.22,0.00096,5.167,78.796875,NA,2.4,0.398438,3,0.00227522,0.292969,0.398438,0,0,0,40,40,0,0,14,14,3,240279,0.956177392581179,251291.237237237,2004,2007,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,"G15-11","F","S","Värnas","Värnäs_1112",2011,2012,NA,NA,0,NA,c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203),"Värmland","Torsby","torsby","G15-11",0.234,0.8,0.26,0,4.067,81.2162162162162,NA,3.6,0.274902,4,0.0002021,0.290405,0.305908,4,4,1,124,79,1,1,21,9,3,223613,0.866089025302194,258187.084084084,2011,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,"G15-11","F","S","Värnas","Värnäs_1213",2012,2013,NA,NA,0,NA,list(),"Värmland","Torsby","torsby","G15-11",0.223,0.78,0.26,0,2.65,78.7057673509286,3,3.6,0.274902,5,0.00012648,0.290405,0.305908,4,4,0,128,75,4,1,21,5,0,238059,0.897861822375855,265139.906906907,2011,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,"G15-11","F","S","Värnas","Värnäs_1314",2013,2014,"illegal",NA,0,NA,c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507),"Värmland","Torsby","torsby","G15-11",0.225,0.68,0.25,0.00092,2.7,82.6616161616162,2.9,2.9,0.274902,1,0.00100181,0.290405,0.305908,4,4,0,129,66,1,1,26,10,5,244886,0.900803654300468,271852.804804805,2011,2013,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,"G21-05","M","S","Våmhus 1","Våmhus_0506",2005,2006,NA,NA,0,NA,c(14.6747398875704, 14.8655651888841, 14.2554885279883, 60.9823137287032, 61.017947468577, 61.2848208494764),"Dalarna","Mora","mora","G21-05",0.288,1.17,0.25,0.0021,4.067,84.0707070707071,NA,3.1,0.23877,1,0.00112696,0.213135,0.23877,0,0,0,0,0,0,0,3,3,3,242390,0.996098136285489,243339.477477477,2005,2006,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,"G21-05","M","S","Våmhus 1","Våmhus_0607",2006,2007,NA,NA,0,NA,c(14.3490511400454, 14.3344150479887, 61.1398346054008, 61.3073395020782),"Dalarna","Mora","mora","G21-05",0.316,1.12,0.23,0.00188,4.067,85.6666666666667,NA,2.8,0.23877,0,0.00165226,0.213135,0.23877,0,0,0,0,0,0,0,5,5,2,244588,0.992158061167822,246521.204204204,2005,2006,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,"G21-05","M","S","Våmhus 2","Våmhus_0708",2007,2008,NA,NA,0,NA,list(),"Dalarna","Mora","mora","G21-05",0.277,1.07,0.21,0.00256,4.1,82.8569444444445,NA,2.6,0.23877,1,0.002317,0.2154543,0.261963,0,0,0,0,0,0,0,5,5,0,246702,0.981737376568747,251291.237237237,2007,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,"G21-05","M","S","Våmhus 2","Våmhus_0809",2008,2009,NA,NA,0,NA,list(),"Dalarna","Mora","mora","G21-05",0.29,1.14,0.25,0.0021,4.067,83.3854166666667,NA,2.4,0.23877,0,0.00232594,0.2154543,0.261963,0,0,0,0,0,0,0,5,5,0,247595,0.973802017842886,254255.993993994,2007,2011,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,"G21-05","M","S","Våmhus 2","Våmådalen_0910",2009,2010,NA,NA,0,NA,c(14.7932700529236, 14.7930465598414, 14.7736826823802, 61.2585867305428, 61.1815819494659, 61.1575178135569),"Dalarna","Orsa","orsa","G21-05",0.279,1,0.2,0.00185,4.067,84.6739618406285,NA,2.3,0.23877,0,0.003438,0.2154543,0.261963,0,0,0,78,74,18,2,10,7,3,226813,0.876148720424916,258875,2007,2011,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,"M-09-07","F","S","Våmhus 2","Våmådalen_1011",2010,2011,NA,NA,1,NA,c(13.8391302899478, 60.8911616490852),"Dalarna","Mora","mora","M-09-07",0.311,1.13,0.23,0.0021,4.033,87.46875,NA,2.3,0.261963,0,0.00259841,0.2154543,0.261963,1,1,1,0,0,0,0,6,3,1,249934,0.971021477736841,257392.864864865,2007,2011,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,"G21-05","M","S","Våmhus 2","Våmådalen_1112",2011,2012,NA,NA,0,NA,c(13.7164672128395, 60.9048253072592),"Dalarna","Mora","mora","G21-05",0.257,1.17,0.29,0.00329,4.033,81.241935483871,NA,2.3,0.23877,2,0.00259592,0.2154543,0.261963,1,1,0,0,0,0,0,7,2,1,249091,0.964769406973427,258187.084084084,2007,2011,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,"G21-05","M","S","Våmhus 3","Våmådalen_1213",2012,2013,NA,NA,0,NA,list(),"Dalarna","Älvdalen","älvdalen","G21-05",0.322,1.16,0.22,0.00058,4,87.765625,1.7,1.9,0.23877,0,0.00263768,0.2432865,0.247803,12,12,5,19,19,0,0,5,3,0,233837,0.881938153814402,265139.906906907,2012,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
